road_id;point_id;longitude;latitude
483492736[A661/23FRS-98];6098522;8.676848;50.15727
483492736[A661/23FRS-98];6098523;8.676793;50.157177
483492736[A661/23FRS-98];6098524;8.67671;50.15705
483492736[A661/23FRS-98];6098525;8.676544;50.156807
483492736[A661/23FRS-98];6098526;8.676447;50.156708
483492736[A661/23FRS-98];6098527;8.67635;50.156593
483492736[A661/23FRS-98];6098528;8.67628;50.1565
483492736[A661/23FRS-98];6098529;8.676155;50.156357
483492736[A661/23FRS-98];6098530;8.676085;50.156258
483492736[A661/23FRS-98];6098531;8.675933;50.156086
483492736[A661/23FRS-98];6098532;8.675837;50.155952
483492736[A661/23FRS-98];6098533;8.675767;50.155872
483492736[A661/23FRS-98];60985E;8.675607;50.155663
17403002[D2 (KFZ1)];105931S;8.647235;50.08508
17403002[D2 (KFZ1)];105931E;8.645912;50.084473
17375032[D8];105719S;8.671092;50.09658
17375032[D8];105719E;8.671051;50.097164
483492737[A5/23FKN-65];59253S;8.603127;50.10868
483492737[A5/23FKN-65];592531;8.603195;50.1088
483492737[A5/23FKN-65];592532;8.603209;50.10887
483492737[A5/23FKN-65];592533;8.603222;50.108925
483492737[A5/23FKN-65];592534;8.603235;50.10896
483492737[A5/23FKN-65];592535;8.60325;50.10898
483492737[A5/23FKN-65];592536;8.603277;50.109024
483492737[A5/23FKN-65];592537;8.603291;50.10906
483492737[A5/23FKN-65];592538;8.6033325;50.10911
483492737[A5/23FKN-65];592539;8.60336;50.10915
483492737[A5/23FKN-65];5925310;8.6034155;50.109196
483492737[A5/23FKN-65];5925311;8.603457;50.10923
483492737[A5/23FKN-65];5925312;8.603498;50.109257
483492737[A5/23FKN-65];5925313;8.603568;50.109295
483492737[A5/23FKN-65];5925314;8.603722;50.10935
483492737[A5/23FKN-65];5925315;8.603791;50.109375
483492737[A5/23FKN-65];5925316;8.603875;50.1094
483492737[A5/23FKN-65];5925317;8.603959;50.10942
483492737[A5/23FKN-65];5925318;8.604071;50.10944
483492737[A5/23FKN-65];5925319;8.604197;50.109447
483492737[A5/23FKN-65];5925320;8.60435;50.10946
483492737[A5/23FKN-65];5925321;8.604489;50.10946
483492737[A5/23FKN-65];5925322;8.604602;50.10946
483492737[A5/23FKN-65];5925323;8.604699;50.10945
483492737[A5/23FKN-65];59253E;8.604865;50.109432
15427005[D5];105190S;8.651735;50.113293
15427005[D5];1051901;8.652246;50.11325
15427005[D5];1051902;8.652531;50.113228
15427005[D5];1051903;8.652714;50.11323
15427005[D5];1051904;8.652818;50.113247
15427005[D5];1051905;8.652945;50.113285
15427005[D5];1051906;8.653095;50.11339
15427005[D5];1051907;8.653189;50.113487
15427005[D5];1051908;8.653209;50.11354
15427005[D5];1051909;8.653229;50.113617
15427005[D5];10519010;8.653233;50.113697
15427005[D5];105190E;8.6532135;50.113785
18891006[D6 (2)];74059S;8.693006;50.128883
18891006[D6 (2)];74059E;8.694457;50.128174
17400005[D5];105743S;8.651225;50.08808
17400005[D5];1057431;8.651435;50.08825
17400005[D5];1057432;8.6515875;50.088406
17400005[D5];105743E;8.651634;50.08849
18457005[D5 (KFZ3)];106584S;8.686109;50.105705
18457005[D5 (KFZ3)];1065841;8.6863165;50.105835
18457005[D5 (KFZ3)];106584E;8.686711;50.10607
483492741[B44/104FSN-34];41780S;8.651918;50.069435
483492741[B44/104FSN-34];417801;8.652056;50.069862
483492741[B44/104FSN-34];417802;8.653325;50.073906
483492741[B44/104FSN-34];417803;8.653394;50.074085
483492741[B44/104FSN-34];417804;8.654022;50.076073
483492741[B44/104FSN-34];417805;8.654172;50.076576
483492741[B44/104FSN-34];41780E;8.654272;50.0768
17397003[D3];37779S;8.647481;50.085377
17397003[D3];377791;8.64697;50.08571
17397003[D3];37779E;8.646624;50.08679
18384005[D20c (KFZ2)];61880S;8.687822;50.115685
18384005[D20c (KFZ2)];618801;8.687694;50.117016
18384005[D20c (KFZ2)];618802;8.687774;50.11713
18384005[D20c (KFZ2)];618803;8.687962;50.117294
18384005[D20c (KFZ2)];61880E;8.688173;50.117466
18308001[D1 (KFZ1)];61824S;8.670372;50.138645
18308001[D1 (KFZ1)];618241;8.670489;50.138844
18308001[D1 (KFZ1)];618242;8.670482;50.13888
18308001[D1 (KFZ1)];618243;8.670395;50.13928
18308001[D1 (KFZ1)];618244;8.670168;50.13973
18308001[D1 (KFZ1)];618245;8.670126;50.13981
18308001[D1 (KFZ1)];618246;8.669049;50.141766
18308001[D1 (KFZ1)];61824E;8.66889;50.14252
18237008[D8];109388S;8.754814;50.142963
18237008[D8];1093881;8.754243;50.142838
18237008[D8];1093882;8.753591;50.142647
18237008[D8];109388E;8.753004;50.14244
18897002[D2 (1)];106423S;8.703005;50.12153
18897002[D2 (1)];1064231;8.703074;50.121464
18897002[D2 (1)];1064232;8.703112;50.12137
18897002[D2 (1)];1064233;8.703172;50.12127
18897002[D2 (1)];1064234;8.703335;50.121086
18897002[D2 (1)];1064235;8.703633;50.12085
18897002[D2 (1)];1064236;8.703935;50.120697
18897002[D2 (1)];1064237;8.704116;50.120617
18897002[D2 (1)];106423E;8.704326;50.120438
483492746[A66/10FRO-1];74678S;8.617115;50.13384
483492746[A66/10FRO-1];746781;8.617241;50.133873
483492746[A66/10FRO-1];746782;8.6173525;50.13391
483492746[A66/10FRO-1];746783;8.618566;50.134308
483492746[A66/10FRO-1];746784;8.619152;50.134483
483492746[A66/10FRO-1];746785;8.619361;50.134544
483492746[A66/10FRO-1];746786;8.619836;50.134655
483492746[A66/10FRO-1];746787;8.6206875;50.13484
483492746[A66/10FRO-1];746788;8.621051;50.134903
483492746[A66/10FRO-1];746789;8.621582;50.134975
483492746[A66/10FRO-1];7467810;8.622015;50.13502
483492746[A66/10FRO-1];7467811;8.622798;50.135105
483492746[A66/10FRO-1];74678E;8.6229515;50.135117
18457009[D9 (KFZ5)];106587S;8.686711;50.10607
18457009[D9 (KFZ5)];1065871;8.686863;50.10609
18457009[D9 (KFZ5)];1065872;8.686976;50.1061
18457009[D9 (KFZ5)];1065873;8.687137;50.1061
18457009[D9 (KFZ5)];1065874;8.687305;50.106075
18457009[D9 (KFZ5)];106587E;8.687424;50.10605
483492738[A5/23FKN-66];59253S;8.603127;50.10868
483492738[A5/23FKN-66];592531;8.603195;50.1088
483492738[A5/23FKN-66];592532;8.603209;50.10887
483492738[A5/23FKN-66];592533;8.603222;50.108925
483492738[A5/23FKN-66];592534;8.603235;50.10896
483492738[A5/23FKN-66];592535;8.60325;50.10898
483492738[A5/23FKN-66];592536;8.603277;50.109024
483492738[A5/23FKN-66];592537;8.603291;50.10906
483492738[A5/23FKN-66];592538;8.6033325;50.10911
483492738[A5/23FKN-66];592539;8.60336;50.10915
483492738[A5/23FKN-66];5925310;8.6034155;50.109196
483492738[A5/23FKN-66];5925311;8.603457;50.10923
483492738[A5/23FKN-66];5925312;8.603498;50.109257
483492738[A5/23FKN-66];5925313;8.603568;50.109295
483492738[A5/23FKN-66];5925314;8.603722;50.10935
483492738[A5/23FKN-66];5925315;8.603791;50.109375
483492738[A5/23FKN-66];5925316;8.603875;50.1094
483492738[A5/23FKN-66];5925317;8.603959;50.10942
483492738[A5/23FKN-66];5925318;8.604071;50.10944
483492738[A5/23FKN-66];5925319;8.604197;50.109447
483492738[A5/23FKN-66];5925320;8.60435;50.10946
483492738[A5/23FKN-66];5925321;8.604489;50.10946
483492738[A5/23FKN-66];5925322;8.604602;50.10946
483492738[A5/23FKN-66];5925323;8.604699;50.10945
483492738[A5/23FKN-66];59253E;8.604865;50.109432
18384013[D50b (KFZ5)];106664S;8.688586;50.118362
18384013[D50b (KFZ5)];1066641;8.688408;50.118206
18384013[D50b (KFZ5)];1066642;8.688295;50.118053
18384013[D50b (KFZ5)];106664E;8.688156;50.117825
17382007[D7 (4)];61699S;8.662311;50.104153
17382007[D7 (4)];616991;8.662726;50.10369
17382007[D7 (4)];616992;8.662901;50.103508
17382007[D7 (4)];61699E;8.663008;50.103367
18302005[D5 (KFZ4)];33865S;8.672047;50.12647
18302005[D5 (KFZ4)];33865E;8.673755;50.126705
483492751[A66/11FRO-65];73059S;8.615271;50.133076
483492751[A66/11FRO-65];730591;8.615709;50.13315
483492751[A66/11FRO-65];730592;8.615987;50.13313
483492751[A66/11FRO-65];730593;8.616268;50.13303
483492751[A66/11FRO-65];730594;8.616648;50.13274
483492751[A66/11FRO-65];730595;8.616957;50.132607
483492751[A66/11FRO-65];730596;8.617726;50.132645
483492751[A66/11FRO-65];73059E;8.618104;50.1326
18891007[D7 (2)];74059S;8.693006;50.128883
18891007[D7 (2)];74059E;8.694457;50.128174
18365022[D30a (Video)];61830S;8.692181;50.12834
18365022[D30a (Video)];618301;8.692154;50.127808
18365022[D30a (Video)];61830E;8.692105;50.12747
18304013[D13];74700S;8.66846;50.131573
18304013[D13];747001;8.668628;50.13155
18304013[D13];747002;8.668781;50.13154
18304013[D13];747003;8.669396;50.131546
18304013[D13];747004;8.669811;50.13157
18304013[D13];747005;8.671702;50.13161
18304013[D13];74700E;8.672065;50.13162
18365018[D10a (Video)];74467S;8.692077;50.126247
18365018[D10a (Video)];744671;8.69204;50.126392
18365018[D10a (Video)];74467E;8.692105;50.12747
18304014[D14];74700S;8.66846;50.131573
18304014[D14];747001;8.668628;50.13155
18304014[D14];747002;8.668781;50.13154
18304014[D14];747003;8.669396;50.131546
18304014[D14];747004;8.669811;50.13157
18304014[D14];747005;8.671702;50.13161
18304014[D14];74700E;8.672065;50.13162
18532001[D1 (KFZ2)];74650S;8.756211;50.128433
18532001[D1 (KFZ2)];746501;8.75786;50.129036
18532001[D1 (KFZ2)];746502;8.759591;50.12962
18532001[D1 (KFZ2)];74650E;8.759924;50.129753
18361001[D10a (KFZ1)];61865S;8.690778;50.121304
18361001[D10a (KFZ1)];618651;8.690867;50.121696
18361001[D10a (KFZ1)];618652;8.690953;50.121933
18361001[D10a (KFZ1)];61865E;8.69104;50.122063
18368002[D10b (KFZ1)];106340S;8.696775;50.136295
18368002[D10b (KFZ1)];106340E;8.69651;50.13578
17382010[D10 (3)];45408S;8.662285;50.102932
17382010[D10 (3)];454081;8.66296;50.10324
17382010[D10 (3)];45408E;8.663429;50.103226
17382004[D4 (2)];61288S;8.663721;50.103584
17382004[D4 (2)];612881;8.6635685;50.10346
17382004[D4 (2)];61288E;8.663429;50.103226
18897001[D1 (1)];106423S;8.703005;50.12153
18897001[D1 (1)];1064231;8.703074;50.121464
18897001[D1 (1)];1064232;8.703112;50.12137
18897001[D1 (1)];1064233;8.703172;50.12127
18897001[D1 (1)];1064234;8.703335;50.121086
18897001[D1 (1)];1064235;8.703633;50.12085
18897001[D1 (1)];1064236;8.703935;50.120697
18897001[D1 (1)];1064237;8.704116;50.120617
18897001[D1 (1)];106423E;8.704326;50.120438
18350001[D1 (KFZ1)];34200S;8.679351;50.114
18350001[D1 (KFZ1)];342001;8.679357;50.114025
18350001[D1 (KFZ1)];342002;8.679372;50.114105
18350001[D1 (KFZ1)];342003;8.679473;50.114918
18350001[D1 (KFZ1)];342004;8.679556;50.115463
18350001[D1 (KFZ1)];342005;8.679656;50.11594
18350001[D1 (KFZ1)];34200E;8.679865;50.11666
18371010[D600];62079S;8.698935;50.14082
18371010[D600];620791;8.699033;50.140896
18371010[D600];62079E;8.703475;50.14306
483492743[A648/10FKO-66];73470S;8.612132;50.115173
483492743[A648/10FKO-66];734701;8.6123705;50.115086
483492743[A648/10FKO-66];734702;8.613029;50.11499
483492743[A648/10FKO-66];734703;8.613196;50.114964
483492743[A648/10FKO-66];734704;8.613365;50.114937
483492743[A648/10FKO-66];734705;8.6138;50.11484
483492743[A648/10FKO-66];734706;8.613925;50.114777
483492743[A648/10FKO-66];734707;8.614024;50.11467
483492743[A648/10FKO-66];734708;8.61406;50.114567
483492743[A648/10FKO-66];73470E;8.614111;50.11425
15427001[D1];105190S;8.651735;50.113293
15427001[D1];1051901;8.652246;50.11325
15427001[D1];1051902;8.652531;50.113228
15427001[D1];1051903;8.652714;50.11323
15427001[D1];1051904;8.652818;50.113247
15427001[D1];1051905;8.652945;50.113285
15427001[D1];1051906;8.653095;50.11339
15427001[D1];1051907;8.653189;50.113487
15427001[D1];1051908;8.653209;50.11354
15427001[D1];1051909;8.653229;50.113617
15427001[D1];10519010;8.653233;50.113697
15427001[D1];105190E;8.6532135;50.113785
17378003[D3];74755S;8.667882;50.099953
17378003[D3];747551;8.6680765;50.09967
17378003[D3];747552;8.668538;50.09927
17378003[D3];74755E;8.6686125;50.09921
18891004[D4 (4)];110257S;8.694923;50.12791
18891004[D4 (4)];110257E;8.695448;50.12802
18383005[D3 (KFZ3)];61875S;8.686612;50.11698
18383005[D3 (KFZ3)];618751;8.68727;50.117004
18383005[D3 (KFZ3)];618752;8.687401;50.117004
18383005[D3 (KFZ3)];61875E;8.687466;50.11699
483492733[A661/2OS-97];57854S;8.726404;50.12491
483492733[A661/2OS-97];578541;8.726277;50.124794
483492733[A661/2OS-97];578542;8.726306;50.124714
483492733[A661/2OS-97];578543;8.72632;50.124626
483492733[A661/2OS-97];578544;8.726321;50.124516
483492733[A661/2OS-97];578545;8.726349;50.124428
483492733[A661/2OS-97];578546;8.7263775;50.12432
483492733[A661/2OS-97];578547;8.726406;50.124237
483492733[A661/2OS-97];578548;8.726462;50.12413
483492733[A661/2OS-97];578549;8.726533;50.124023
483492733[A661/2OS-97];5785410;8.7266035;50.123924
483492733[A661/2OS-97];5785411;8.726674;50.123863
483492733[A661/2OS-97];5785412;8.72673;50.1238
483492733[A661/2OS-97];5785413;8.726843;50.123726
483492733[A661/2OS-97];5785414;8.726941;50.123657
483492733[A661/2OS-97];5785415;8.727039;50.123585
483492733[A661/2OS-97];5785416;8.727207;50.123478
483492733[A661/2OS-97];5785417;8.727278;50.123432
483492733[A661/2OS-97];5785418;8.727334;50.12338
483492733[A661/2OS-97];5785419;8.727363;50.123314
483492733[A661/2OS-97];5785420;8.727377;50.12326
483492733[A661/2OS-97];5785421;8.727364;50.12318
483492733[A661/2OS-97];5785422;8.727349;50.123116
483492733[A661/2OS-97];5785423;8.727266;50.123043
483492733[A661/2OS-97];5785424;8.727197;50.12301
483492733[A661/2OS-97];5785425;8.727085;50.122944
483492733[A661/2OS-97];57854E;8.726861;50.122883
18384006[D3a (KFZ3)];106648S;8.687809;50.11791
18384006[D3a (KFZ3)];1066481;8.688;50.117832
18384006[D3a (KFZ3)];106648E;8.68812;50.11778
483492745[A648/11FKO-10];73469S;8.614908;50.114887
483492745[A648/11FKO-10];734691;8.61524;50.114735
483492745[A648/11FKO-10];734692;8.615394;50.11468
483492745[A648/11FKO-10];734693;8.615815;50.114513
483492745[A648/11FKO-10];734694;8.61616;50.114372
483492745[A648/11FKO-10];734695;8.61642;50.11426
483492745[A648/11FKO-10];73469E;8.616797;50.11415
17375026[D2];105705S;8.669736;50.098248
17375026[D2];105705E;8.670246;50.097824
18896012[D12 (41)];106411S;8.701629;50.122738
18896012[D12 (41)];106411E;8.702041;50.122364
483492742[A648/10FKO-65];73470S;8.612132;50.115173
483492742[A648/10FKO-65];734701;8.6123705;50.115086
483492742[A648/10FKO-65];734702;8.613029;50.11499
483492742[A648/10FKO-65];734703;8.613196;50.114964
483492742[A648/10FKO-65];734704;8.613365;50.114937
483492742[A648/10FKO-65];734705;8.6138;50.11484
483492742[A648/10FKO-65];734706;8.613925;50.114777
483492742[A648/10FKO-65];734707;8.614024;50.11467
483492742[A648/10FKO-65];734708;8.61406;50.114567
483492742[A648/10FKO-65];73470E;8.614111;50.11425
18887007[D20a (KFZ2)];74661S;8.6856785;50.131634
18887007[D20a (KFZ2)];746611;8.685119;50.13165
18887007[D20a (KFZ2)];746612;8.684783;50.13163
18887007[D20a (KFZ2)];74661E;8.684211;50.13166
483492749[A66/15FRO-81];59246S;8.617785;50.13392
483492749[A66/15FRO-81];592461;8.61819;50.13405
483492749[A66/15FRO-81];59246E;8.618707;50.134174
18311001[D1 (KFZ1)];109242S;8.667356;50.146645
18311001[D1 (KFZ1)];1092421;8.667163;50.147076
18311001[D1 (KFZ1)];1092422;8.666779;50.147583
18311001[D1 (KFZ1)];109242E;8.666364;50.147964
18303002[D2 (1)];107704S;8.672696;50.128567
18303002[D2 (1)];107704E;8.672907;50.128098
483492750[A66/13FRO-129];57915S;8.618482;50.132557
483492750[A66/13FRO-129];579151;8.618563;50.132935
483492750[A66/13FRO-129];579152;8.618854;50.13325
483492750[A66/13FRO-129];579153;8.618895;50.133392
483492750[A66/13FRO-129];579154;8.618583;50.133896
483492750[A66/13FRO-129];579155;8.618596;50.13406
483492750[A66/13FRO-129];57915E;8.618707;50.134174
17408004[D4 (KFZ2)];61304S;8.635185;50.079205
17408004[D4 (KFZ2)];613041;8.636041;50.08017
17408004[D4 (KFZ2)];613042;8.636151;50.080265
17408004[D4 (KFZ2)];613043;8.636409;50.080425
17408004[D4 (KFZ2)];613044;8.636615;50.08052
17408004[D4 (KFZ2)];61304E;8.637121;50.08071
18891005[D5 (2)];74059S;8.693006;50.128883
18891005[D5 (2)];74059E;8.694457;50.128174
483492747[A66/10FRO-2];74678S;8.617115;50.13384
483492747[A66/10FRO-2];746781;8.617241;50.133873
483492747[A66/10FRO-2];746782;8.6173525;50.13391
483492747[A66/10FRO-2];746783;8.618566;50.134308
483492747[A66/10FRO-2];746784;8.619152;50.134483
483492747[A66/10FRO-2];746785;8.619361;50.134544
483492747[A66/10FRO-2];746786;8.619836;50.134655
483492747[A66/10FRO-2];746787;8.6206875;50.13484
483492747[A66/10FRO-2];746788;8.621051;50.134903
483492747[A66/10FRO-2];746789;8.621582;50.134975
483492747[A66/10FRO-2];7467810;8.622015;50.13502
483492747[A66/10FRO-2];7467811;8.622798;50.135105
483492747[A66/10FRO-2];74678E;8.6229515;50.135117
17380004[D1];61292S;8.66392;50.102978
17380004[D1];612921;8.664052;50.10296
17380004[D1];612922;8.664298;50.102947
17380004[D1];612923;8.664501;50.102955
17380004[D1];61292E;8.664734;50.102978
17380006[D3];61292S;8.66392;50.102978
17380006[D3];612921;8.664052;50.10296
17380006[D3];612922;8.664298;50.102947
17380006[D3];612923;8.664501;50.102955
17380006[D3];61292E;8.664734;50.102978
17380005[D2];61292S;8.66392;50.102978
17380005[D2];612921;8.664052;50.10296
17380005[D2];612922;8.664298;50.102947
17380005[D2];612923;8.664501;50.102955
17380005[D2];61292E;8.664734;50.102978
17380007[D4];61292S;8.66392;50.102978
17380007[D4];612921;8.664052;50.10296
17380007[D4];612922;8.664298;50.102947
17380007[D4];612923;8.664501;50.102955
17380007[D4];61292E;8.664734;50.102978
18457011[D11 (KFZ9)];37105S;8.689504;50.105366
18457011[D11 (KFZ9)];371051;8.689401;50.105484
18457011[D11 (KFZ9)];371052;8.6890955;50.1056
18457011[D11 (KFZ9)];371053;8.68852;50.105793
18457011[D11 (KFZ9)];371054;8.6876955;50.10605
18457011[D11 (KFZ9)];37105E;8.687615;50.1061
18945002[D2 (KFZ1)];106574S;8.6858;50.10564
18945002[D2 (KFZ1)];1065741;8.685328;50.10541
18945002[D2 (KFZ1)];106574E;8.68477;50.10516
18304023[D23];61927S;8.672296;50.13067
18304023[D23];619271;8.672279;50.131153
18304023[D23];619272;8.672296;50.131603
18304023[D23];61927E;8.672299;50.131626
18365019[D10b (Video)];74467S;8.692077;50.126247
18365019[D10b (Video)];744671;8.69204;50.126392
18365019[D10b (Video)];74467E;8.692105;50.12747
18308002[D2 (KFZ2)];109235S;8.669331;50.140743
18308002[D2 (KFZ2)];1092351;8.669724;50.14005
18308002[D2 (KFZ2)];109235E;8.669959;50.139645
18318001[D1 (KFZ)];109227S;8.657878;50.156
18318001[D1 (KFZ)];1092271;8.657637;50.15619
18318001[D1 (KFZ)];109227E;8.657381;50.15634
18304022[D22];61927S;8.672296;50.13067
18304022[D22];619271;8.672279;50.131153
18304022[D22];619272;8.672296;50.131603
18304022[D22];61927E;8.672299;50.131626
17391001[D1];74744S;8.616039;50.0879
17391001[D1];747441;8.616814;50.087906
17391001[D1];74744E;8.618097;50.08791
17391005[D5];106007S;8.619572;50.0881
17391005[D5];106007E;8.618846;50.088123
17391007[D7];74745S;8.618097;50.08791
17391007[D7];747451;8.61829;50.087914
17391007[D7];74745E;8.61883;50.087917
15428004[D4];105256S;8.656439;50.113583
15428004[D4];1052561;8.656314;50.113537
15428004[D4];105256E;8.655012;50.112614
18896010[D10 (5)];64449S;8.703962;50.123417
18896010[D10 (5)];644491;8.703447;50.12317
18896010[D10 (5)];64449E;8.7022705;50.122486
17391003[D3];41528S;8.617497;50.08816
17391003[D3];415281;8.617399;50.088108
17391003[D3];415282;8.617071;50.088104
17391003[D3];415283;8.616969;50.08807
17391003[D3];415284;8.616935;50.088013
17391003[D3];415285;8.61707;50.087765
17391003[D3];41528E;8.617161;50.08766
18301005[D5 (2)];34088S;8.676929;50.125206
18301005[D5 (2)];340881;8.676222;50.12511
18301005[D5 (2)];34088E;8.674921;50.124935
18887010[D20d (KFZ2)];60769S;8.683886;50.131706
18887010[D20d (KFZ2)];607691;8.683141;50.13186
18887010[D20d (KFZ2)];607692;8.682836;50.13192
18887010[D20d (KFZ2)];607693;8.682236;50.13204
18887010[D20d (KFZ2)];607694;8.681762;50.13212
18887010[D20d (KFZ2)];607695;8.68138;50.132168
18887010[D20d (KFZ2)];607696;8.680837;50.132206
18887010[D20d (KFZ2)];607697;8.679618;50.132206
18887010[D20d (KFZ2)];607698;8.678357;50.132206
18887010[D20d (KFZ2)];607699;8.677887;50.13221
18887010[D20d (KFZ2)];60769E;8.676454;50.132183
18301003[D3 (3)];61965S;8.675245;50.12415
18301003[D3 (3)];61965E;8.674921;50.124935
18891003[D3 (4)];110257S;8.694923;50.12791
18891003[D3 (4)];110257E;8.695448;50.12802
18297002[D2 (1)];61974S;8.676345;50.120403
18297002[D2 (1)];619741;8.6765375;50.120285
18297002[D2 (1)];619742;8.676874;50.12015
18297002[D2 (1)];619743;8.6773;50.119995
18297002[D2 (1)];619744;8.677613;50.119846
18297002[D2 (1)];61974E;8.67783;50.119644
18365025[D40b (Video)];74470S;8.694241;50.12786
18365025[D40b (Video)];74470E;8.692105;50.12747
18896011[D11 (2)];106412S;8.701629;50.122738
18896011[D11 (2)];1064121;8.701741;50.122704
18896011[D11 (2)];1064122;8.70188;50.122597
18896011[D11 (2)];1064123;8.701982;50.12253
18896011[D11 (2)];1064124;8.702138;50.122494
18896011[D11 (2)];106412E;8.7022705;50.122486
15436003[D3];105228S;8.665556;50.108746
15436003[D3];1052281;8.664847;50.10848
15436003[D3];1052282;8.66459;50.108376
15436003[D3];105228E;8.664021;50.108166
17392004[D4];37958S;8.629765;50.084545
17392004[D4];37958E;8.632929;50.08468
17391009[D9];41526S;8.619318;50.087734
17391009[D9];415261;8.619282;50.087936
17391009[D9];415262;8.619212;50.088
17391009[D9];415263;8.619102;50.08805
17391009[D9];41526E;8.618846;50.088123
17391010[D10];74231S;8.619572;50.0881
17391010[D10];742311;8.619358;50.088036
17391010[D10];742312;8.61921;50.08792
17391010[D10];74231E;8.619178;50.087795
17391004[D4];41528S;8.617497;50.08816
17391004[D4];415281;8.617399;50.088108
17391004[D4];415282;8.617071;50.088104
17391004[D4];415283;8.616969;50.08807
17391004[D4];415284;8.616935;50.088013
17391004[D4];415285;8.61707;50.087765
17391004[D4];41528E;8.617161;50.08766
17391008[D8];74745S;8.618097;50.08791
17391008[D8];747451;8.61829;50.087914
17391008[D8];74745E;8.61883;50.087917
18365021[D20b (Video)];31105S;8.690206;50.12719
18365021[D20b (Video)];31105E;8.691082;50.127316
18304018[D18];109255S;8.67195;50.133015
18304018[D18];1092551;8.672039;50.13238
18304018[D18];1092552;8.672081;50.131813
18304018[D18];109255E;8.672072;50.13171
18365024[D40a (Video)];74470S;8.694241;50.12786
18365024[D40a (Video)];74470E;8.692105;50.12747
18309004[D4 (KFZ2)];109238S;8.668522;50.14305
18309004[D4 (KFZ2)];1092381;8.668537;50.142574
18309004[D4 (KFZ2)];109238E;8.668551;50.142376
18310002[D2 (KFZ2)];109240S;8.667528;50.14574
18310002[D2 (KFZ2)];1092401;8.667968;50.144817
18310002[D2 (KFZ2)];1092402;8.66841;50.14389
18310002[D2 (KFZ2)];1092403;8.668504;50.143433
18310002[D2 (KFZ2)];109240E;8.668522;50.14305
18309001[D1 (KFZ1)];61824S;8.670372;50.138645
18309001[D1 (KFZ1)];618241;8.670489;50.138844
18309001[D1 (KFZ1)];618242;8.670482;50.13888
18309001[D1 (KFZ1)];618243;8.670395;50.13928
18309001[D1 (KFZ1)];618244;8.670168;50.13973
18309001[D1 (KFZ1)];618245;8.670126;50.13981
18309001[D1 (KFZ1)];618246;8.669049;50.141766
18309001[D1 (KFZ1)];61824E;8.66889;50.14252
18314003[D30 (KFZ3)];32687S;8.662337;50.150234
18314003[D30 (KFZ3)];326871;8.663156;50.150364
18314003[D30 (KFZ3)];326872;8.663263;50.15039
18314003[D30 (KFZ3)];32687E;8.663422;50.150436
18237002[D2];109585S;8.7533865;50.141792
18237002[D2];109585E;8.753034;50.142166
18304017[D17];109255S;8.67195;50.133015
18304017[D17];1092551;8.672039;50.13238
18304017[D17];1092552;8.672081;50.131813
18304017[D17];109255E;8.672072;50.13171
18303014[D14 (5)];61948S;8.671533;50.127136
18303014[D14 (5)];619481;8.672081;50.127567
18303014[D14 (5)];619482;8.672564;50.127926
18303014[D14 (5)];61948E;8.672907;50.128098
18350019[D19 (KFZ5)];109569S;8.679092;50.11756
18350019[D19 (KFZ5)];109569E;8.679111;50.11731
18896007[D7 (4)];31617S;8.701034;50.121716
18896007[D7 (4)];316171;8.701203;50.121822
18896007[D7 (4)];31617E;8.702041;50.122364
17394003[D3];37964S;8.636959;50.08622
17394003[D3];37964E;8.638285;50.086285
398331143[A661/31OFN-2];106969S;8.723263;50.072754
398331143[A661/31OFN-2];1069691;8.721496;50.073616
398331143[A661/31OFN-2];1069692;8.719087;50.074757
398331143[A661/31OFN-2];106969E;8.717337;50.075607
398331142[A661/31OFN-1];106969S;8.723263;50.072754
398331142[A661/31OFN-1];1069691;8.721496;50.073616
398331142[A661/31OFN-1];1069692;8.719087;50.074757
398331142[A661/31OFN-1];106969E;8.717337;50.075607
483492735[A661/23FRS-97];60985S;8.674159;50.16056
483492735[A661/23FRS-97];609851;8.674267;50.160435
483492735[A661/23FRS-97];609852;8.674617;50.160316
483492735[A661/23FRS-97];609853;8.67494;50.160194
483492735[A661/23FRS-97];609854;8.675137;50.16013
483492735[A661/23FRS-97];609855;8.675375;50.16004
483492735[A661/23FRS-97];609856;8.675571;50.15996
483492735[A661/23FRS-97];609857;8.675781;50.15987
483492735[A661/23FRS-97];609858;8.675979;50.159782
483492735[A661/23FRS-97];609859;8.676203;50.159668
483492735[A661/23FRS-97];6098510;8.67633;50.159603
483492735[A661/23FRS-97];6098511;8.676526;50.159424
483492735[A661/23FRS-97];6098512;8.67678;50.1592
483492735[A661/23FRS-97];6098513;8.676908;50.158993
483492735[A661/23FRS-97];6098514;8.677049;50.15876
483492735[A661/23FRS-97];6098515;8.677121;50.158436
483492735[A661/23FRS-97];6098516;8.677137;50.15807
483492735[A661/23FRS-97];6098517;8.677124;50.157898
483492735[A661/23FRS-97];6098518;8.67707;50.157745
483492735[A661/23FRS-97];6098519;8.677014;50.15762
483492735[A661/23FRS-97];6098520;8.676959;50.157494
483492735[A661/23FRS-97];6098521;8.67689;50.15735
483492735[A661/23FRS-97];6098522;8.676848;50.15727
483492735[A661/23FRS-97];6098523;8.676793;50.157177
483492735[A661/23FRS-97];6098524;8.67671;50.15705
483492735[A661/23FRS-97];6098525;8.676544;50.156807
483492735[A661/23FRS-97];6098526;8.676447;50.156708
