point_id;road_id
74484E;18349018[D18 5.2.2]
105220S;15436013[D13]
1052201;15436013[D13]
1052202;15436013[D13]
1052203;15436013[D13]
1052204;15436013[D13]
1052205;15436013[D13]
1052206;15436013[D13]
1052207;15436013[D13]
105220E;15436013[D13]
62685S;18885003[D3 (KFZ1)]
626851;18885003[D3 (KFZ1)]
62685E;18885003[D3 (KFZ1)]
109255S;18304005[D5]
1092551;18304005[D5]
1092552;18304005[D5]
109255E;18304005[D5]
106588S;18457010[D10 (KFZ6)]
1065881;18457010[D10 (KFZ6)]
1065882;18457010[D10 (KFZ6)]
1065883;18457010[D10 (KFZ6)]
1065884;18457010[D10 (KFZ6)]
1065885;18457010[D10 (KFZ6)]
106588E;18457010[D10 (KFZ6)]
73017S;483492756[A661/3FN-1]
730171;483492756[A661/3FN-1]
730172;483492756[A661/3FN-1]
730173;483492756[A661/3FN-1]
730174;483492756[A661/3FN-1]
730175;483492756[A661/3FN-1]
730176;483492756[A661/3FN-1]
730177;483492756[A661/3FN-1]
730178;483492756[A661/3FN-1]
730179;483492756[A661/3FN-1]
7301710;483492756[A661/3FN-1]
7301711;483492756[A661/3FN-1]
7301712;483492756[A661/3FN-1]
7301713;483492756[A661/3FN-1]
7301714;483492756[A661/3FN-1]
7301715;483492756[A661/3FN-1]
7301716;483492756[A661/3FN-1]
7301717;483492756[A661/3FN-1]
7301718;483492756[A661/3FN-1]
7301719;483492756[A661/3FN-1]
7301720;483492756[A661/3FN-1]
73017E;483492756[A661/3FN-1]
62088S;18350015[D15 (KFZ3)]
620881;18350015[D15 (KFZ3)]
62088E;18350015[D15 (KFZ3)]
43127S;483492755[A661/12OFN-2]
431271;483492755[A661/12OFN-2]
431272;483492755[A661/12OFN-2]
431273;483492755[A661/12OFN-2]
431274;483492755[A661/12OFN-2]
431275;483492755[A661/12OFN-2]
431276;483492755[A661/12OFN-2]
431277;483492755[A661/12OFN-2]
43127E;483492755[A661/12OFN-2]
110107S;483492753[A5/Q71AGS-1]
1101071;483492753[A5/Q71AGS-1]
1101072;483492753[A5/Q71AGS-1]
1101073;483492753[A5/Q71AGS-1]
1101074;483492753[A5/Q71AGS-1]
1101075;483492753[A5/Q71AGS-1]
1101076;483492753[A5/Q71AGS-1]
110107E;483492753[A5/Q71AGS-1]
73034S;18384011[D30c (KFZ3)]
73034E;18384011[D30c (KFZ3)]
37107S;18457008[D8 (KFZ4)]
371071;18457008[D8 (KFZ4)]
371072;18457008[D8 (KFZ4)]
37107E;18457008[D8 (KFZ4)]
109596S;18364003[D6 (KFZ6)]
109596E;18364003[D6 (KFZ6)]
62593S;483492764[A661/7FS-4]
625931;483492764[A661/7FS-4]
625932;483492764[A661/7FS-4]
625933;483492764[A661/7FS-4]
625934;483492764[A661/7FS-4]
625935;483492764[A661/7FS-4]
625936;483492764[A661/7FS-4]
625937;483492764[A661/7FS-4]
625938;483492764[A661/7FS-4]
625939;483492764[A661/7FS-4]
6259310;483492764[A661/7FS-4]
6259311;483492764[A661/7FS-4]
6259312;483492764[A661/7FS-4]
6259313;483492764[A661/7FS-4]
6259314;483492764[A661/7FS-4]
6259315;483492764[A661/7FS-4]
6259316;483492764[A661/7FS-4]
6259317;483492764[A661/7FS-4]
6259318;483492764[A661/7FS-4]
6259319;483492764[A661/7FS-4]
6259320;483492764[A661/7FS-4]
6259321;483492764[A661/7FS-4]
6259322;483492764[A661/7FS-4]
62593E;483492764[A661/7FS-4]
106567S;18945005[D5 (KFZ3)]
106567E;18945005[D5 (KFZ3)]
105186S;15422001[D1]
1051861;15422001[D1]
1051862;15422001[D1]
1051863;15422001[D1]
105186E;15422001[D1]
105179S;15425030[D6]
1051791;15425030[D6]
1051792;15425030[D6]
1051793;15425030[D6]
1051794;15425030[D6]
105179E;15425030[D6]
74442S;18885006[D6 (KFZ4)]
744421;18885006[D6 (KFZ4)]
744422;18885006[D6 (KFZ4)]
74442E;18885006[D6 (KFZ4)]
109255S;18304003[D3]
1092551;18304003[D3]
1092552;18304003[D3]
109255E;18304003[D3]
106896S;19113004[D20b (KFZ2)]
1068961;19113004[D20b (KFZ2)]
1068962;19113004[D20b (KFZ2)]
1068963;19113004[D20b (KFZ2)]
1068964;19113004[D20b (KFZ2)]
1068965;19113004[D20b (KFZ2)]
1068966;19113004[D20b (KFZ2)]
106896E;19113004[D20b (KFZ2)]
110131S;19113006[D3a (KFZ3)]
110131E;19113006[D3a (KFZ3)]
110127S;19113002[D10b (KFZ1)]
1101271;19113002[D10b (KFZ1)]
1101272;19113002[D10b (KFZ1)]
1101273;19113002[D10b (KFZ1)]
1101274;19113002[D10b (KFZ1)]
1101275;19113002[D10b (KFZ1)]
1101276;19113002[D10b (KFZ1)]
1101277;19113002[D10b (KFZ1)]
1101278;19113002[D10b (KFZ1)]
110127E;19113002[D10b (KFZ1)]
106896S;19113003[D20a (KFZ2)]
1068961;19113003[D20a (KFZ2)]
1068962;19113003[D20a (KFZ2)]
1068963;19113003[D20a (KFZ2)]
1068964;19113003[D20a (KFZ2)]
1068965;19113003[D20a (KFZ2)]
1068966;19113003[D20a (KFZ2)]
106896E;19113003[D20a (KFZ2)]
110131S;19113007[D3b (KFZ3)]
110131E;19113007[D3b (KFZ3)]
110127S;19113010[D50 (KFZ5)]
1101271;19113010[D50 (KFZ5)]
1101272;19113010[D50 (KFZ5)]
1101273;19113010[D50 (KFZ5)]
1101274;19113010[D50 (KFZ5)]
1101275;19113010[D50 (KFZ5)]
1101276;19113010[D50 (KFZ5)]
1101277;19113010[D50 (KFZ5)]
1101278;19113010[D50 (KFZ5)]
110127E;19113010[D50 (KFZ5)]
110127S;19113001[D10a (KFZ1)]
1101271;19113001[D10a (KFZ1)]
1101272;19113001[D10a (KFZ1)]
1101273;19113001[D10a (KFZ1)]
1101274;19113001[D10a (KFZ1)]
1101275;19113001[D10a (KFZ1)]
1101276;19113001[D10a (KFZ1)]
1101277;19113001[D10a (KFZ1)]
1101278;19113001[D10a (KFZ1)]
110127E;19113001[D10a (KFZ1)]
60729S;18891015[D201]
607291;18891015[D201]
607292;18891015[D201]
60729E;18891015[D201]
61876S;18383002[D10b (KFZ1)]
618761;18383002[D10b (KFZ1)]
61876E;18383002[D10b (KFZ1)]
74416S;14029009[D60 (KFZ6)]
744161;14029009[D60 (KFZ6)]
744162;14029009[D60 (KFZ6)]
74416E;14029009[D60 (KFZ6)]
109242S;18312014[D1]
1092421;18312014[D1]
1092422;18312014[D1]
109242E;18312014[D1]
109242S;18312013[D2]
1092421;18312013[D2]
1092422;18312013[D2]
109242E;18312013[D2]
31764S;14029005[D40b (KFZ4)]
317641;14029005[D40b (KFZ4)]
317642;14029005[D40b (KFZ4)]
317643;14029005[D40b (KFZ4)]
317644;14029005[D40b (KFZ4)]
31764E;14029005[D40b (KFZ4)]
61806S;18436005[D3]
618061;18436005[D3]
618062;18436005[D3]
618063;18436005[D3]
618064;18436005[D3]
61806E;18436005[D3]
61282S;17386020[gs20]
612821;17386020[gs20]
612822;17386020[gs20]
612823;17386020[gs20]
612824;17386020[gs20]
612825;17386020[gs20]
612826;17386020[gs20]
61282E;17386020[gs20]
106558S;18945004[D4 (KFZ2)]
106558E;18945004[D4 (KFZ2)]
74442S;18885005[D5 (KFZ4)]
744421;18885005[D5 (KFZ4)]
744422;18885005[D5 (KFZ4)]
74442E;18885005[D5 (KFZ4)]
109255S;18304004[D4]
1092551;18304004[D4]
1092552;18304004[D4]
109255E;18304004[D4]
109221S;18315008[D8 (KFZ1)]
1092211;18315008[D8 (KFZ1)]
109221E;18315008[D8 (KFZ1)]
106288S;18304008[D8]
1062881;18304008[D8]
1062882;18304008[D8]
1062883;18304008[D8]
1062884;18304008[D8]
1062885;18304008[D8]
106288E;18304008[D8]
106623S;18828009[D9 (KFZ3)]
1066231;18828009[D9 (KFZ3)]
1066232;18828009[D9 (KFZ3)]
1066233;18828009[D9 (KFZ3)]
106623E;18828009[D9 (KFZ3)]
48517S;18211002[D10b (KFZ1)]
485171;18211002[D10b (KFZ1)]
485172;18211002[D10b (KFZ1)]
485173;18211002[D10b (KFZ1)]
485174;18211002[D10b (KFZ1)]
485175;18211002[D10b (KFZ1)]
48517E;18211002[D10b (KFZ1)]
109210S;18317001[D1 (KFZ1)]
1092101;18317001[D1 (KFZ1)]
1092102;18317001[D1 (KFZ1)]
109210E;18317001[D1 (KFZ1)]
106359S;18891014[D200]
1063591;18891014[D200]
1063592;18891014[D200]
1063593;18891014[D200]
106359E;18891014[D200]
107112S;18532005[D5 (KFZ4)]
1071121;18532005[D5 (KFZ4)]
107112E;18532005[D5 (KFZ4)]
107661S;18887017[D80 (KFZ8)]
1076611;18887017[D80 (KFZ8)]
1076612;18887017[D80 (KFZ8)]
1076613;18887017[D80 (KFZ8)]
1076614;18887017[D80 (KFZ8)]
1076615;18887017[D80 (KFZ8)]
1076616;18887017[D80 (KFZ8)]
107661E;18887017[D80 (KFZ8)]
61842S;18891013[D13 (6)]
61842E;18891013[D13 (6)]
74257S;17386003[D3 (3)]
742571;17386003[D3 (3)]
742572;17386003[D3 (3)]
742573;17386003[D3 (3)]
742574;17386003[D3 (3)]
742575;17386003[D3 (3)]
74257E;17386003[D3 (3)]
109205S;18317002[D2 (KFZ2)]
109205E;18317002[D2 (KFZ2)]
61281S;17386001[D1 (1)]
612811;17386001[D1 (1)]
612812;17386001[D1 (1)]
612813;17386001[D1 (1)]
612814;17386001[D1 (1)]
612815;17386001[D1 (1)]
612816;17386001[D1 (1)]
61281E;17386001[D1 (1)]
107694S;18304009[D9]
1076941;18304009[D9]
107694E;18304009[D9]
37761S;17386002[D2 (2)]
377611;17386002[D2 (2)]
377612;17386002[D2 (2)]
377613;17386002[D2 (2)]
37761E;17386002[D2 (2)]
60768S;18887001[D10 (KFZ1)]
607681;18887001[D10 (KFZ1)]
607682;18887001[D10 (KFZ1)]
607683;18887001[D10 (KFZ1)]
607684;18887001[D10 (KFZ1)]
607685;18887001[D10 (KFZ1)]
607686;18887001[D10 (KFZ1)]
607687;18887001[D10 (KFZ1)]
607688;18887001[D10 (KFZ1)]
607689;18887001[D10 (KFZ1)]
6076810;18887001[D10 (KFZ1)]
6076811;18887001[D10 (KFZ1)]
6076812;18887001[D10 (KFZ1)]
6076813;18887001[D10 (KFZ1)]
6076814;18887001[D10 (KFZ1)]
6076815;18887001[D10 (KFZ1)]
6076816;18887001[D10 (KFZ1)]
6076817;18887001[D10 (KFZ1)]
60768E;18887001[D10 (KFZ1)]
31982S;18828008[D8 (KFZ4)]
31982E;18828008[D8 (KFZ4)]
109255S;18304006[D6]
1092551;18304006[D6]
1092552;18304006[D6]
109255E;18304006[D6]
106550S;18458004[D4 (KFZ2)]
1065501;18458004[D4 (KFZ2)]
106550E;18458004[D4 (KFZ2)]
61339S;18458005[D5 (KFZ3)]
61339E;18458005[D5 (KFZ3)]
32648S;18316007[D4b]
32648E;18316007[D4b]
32648S;18316008[D40]
32648E;18316008[D40]
74650S;18532002[D2 (KFZ2)]
746501;18532002[D2 (KFZ2)]
746502;18532002[D2 (KFZ2)]
74650E;18532002[D2 (KFZ2)]
61842S;18891012[D12 (6)]
61842E;18891012[D12 (6)]
61817S;18436014[D80]
618171;18436014[D80]
618172;18436014[D80]
61817E;18436014[D80]
106000S;17389002[D2]
1060001;17389002[D2]
1060002;17389002[D2]
106000E;17389002[D2]
106288S;18304007[D7]
1062881;18304007[D7]
1062882;18304007[D7]
1062883;18304007[D7]
1062884;18304007[D7]
1062885;18304007[D7]
106288E;18304007[D7]
74438S;18178003[D10a (Video)]
744381;18178003[D10a (Video)]
744382;18178003[D10a (Video)]
74438E;18178003[D10a (Video)]
69052S;17389001[D1]
69052E;17389001[D1]
106567S;18945006[D6 (KFZ3)]
106567E;18945006[D6 (KFZ3)]
38143S;18523009[D4b (KFZ4)]
381431;18523009[D4b (KFZ4)]
38143E;18523009[D4b (KFZ4)]
38143S;18523011[D40 (KFZ4)]
381431;18523011[D40 (KFZ4)]
38143E;18523011[D40 (KFZ4)]
107330S;18523005[D2 (KFZ2)]
1073301;18523005[D2 (KFZ2)]
1073302;18523005[D2 (KFZ2)]
1073303;18523005[D2 (KFZ2)]
1073304;18523005[D2 (KFZ2)]
1073305;18523005[D2 (KFZ2)]
1073306;18523005[D2 (KFZ2)]
107330E;18523005[D2 (KFZ2)]
62629S;18436004[D20b]
626291;18436004[D20b]
626292;18436004[D20b]
626293;18436004[D20b]
626294;18436004[D20b]
626295;18436004[D20b]
626296;18436004[D20b]
626297;18436004[D20b]
626298;18436004[D20b]
626299;18436004[D20b]
6262910;18436004[D20b]
6262911;18436004[D20b]
6262912;18436004[D20b]
6262913;18436004[D20b]
6262914;18436004[D20b]
6262915;18436004[D20b]
6262916;18436004[D20b]
62629E;18436004[D20b]
107694S;18304012[D12]
1076941;18304012[D12]
107694E;18304012[D12]
105220S;15436014[D14]
1052201;15436014[D14]
1052202;15436014[D14]
1052203;15436014[D14]
1052204;15436014[D14]
1052205;15436014[D14]
1052206;15436014[D14]
1052207;15436014[D14]
105220E;15436014[D14]
105251S;15428002[D2]
1052511;15428002[D2]
1052512;15428002[D2]
1052513;15428002[D2]
1052514;15428002[D2]
105251E;15428002[D2]
109239S;18310001[D1 (KFZ1)]
1092391;18310001[D1 (KFZ1)]
1092392;18310001[D1 (KFZ1)]
1092393;18310001[D1 (KFZ1)]
1092394;18310001[D1 (KFZ1)]
1092395;18310001[D1 (KFZ1)]
109239E;18310001[D1 (KFZ1)]
65197S;18302007[D7 (KFZ2)]
65197E;18302007[D7 (KFZ2)]
109211S;18316005[D30]
109211E;18316005[D30]
74468S;18891011[D11 (3)]
744681;18891011[D11 (3)]
74468E;18891011[D11 (3)]
107694S;18304011[D11]
1076941;18304011[D11]
107694E;18304011[D11]
31385S;18361005[D3 (KFZ3)]
313851;18361005[D3 (KFZ3)]
313852;18361005[D3 (KFZ3)]
31385E;18361005[D3 (KFZ3)]
107112S;18532004[D4 (KFZ4)]
1071121;18532004[D4 (KFZ4)]
107112E;18532004[D4 (KFZ4)]
32648S;18316006[D4a]
32648E;18316006[D4a]
74468S;18891010[D10 (3)]
744681;18891010[D10 (3)]
74468E;18891010[D10 (3)]
34200S;18350002[D2 (KFZ1)]
342001;18350002[D2 (KFZ1)]
342002;18350002[D2 (KFZ1)]
342003;18350002[D2 (KFZ1)]
342004;18350002[D2 (KFZ1)]
342005;18350002[D2 (KFZ1)]
34200E;18350002[D2 (KFZ1)]
105251S;15428001[D1]
1052511;15428001[D1]
1052512;15428001[D1]
1052513;15428001[D1]
1052514;15428001[D1]
105251E;15428001[D1]
38143S;18523008[D4a (KFZ4)]
381431;18523008[D4a (KFZ4)]
38143E;18523008[D4a (KFZ4)]
105251S;15428003[D3]
1052511;15428003[D3]
1052512;15428003[D3]
1052513;15428003[D3]
1052514;15428003[D3]
105251E;15428003[D3]
38143S;18523010[D4c (KFZ4)]
381431;18523010[D4c (KFZ4)]
38143E;18523010[D4c (KFZ4)]
105244S;15431025[D1 (KFZ1)]
1052441;15431025[D1 (KFZ1)]
1052442;15431025[D1 (KFZ1)]
1052443;15431025[D1 (KFZ1)]
1052444;15431025[D1 (KFZ1)]
105244E;15431025[D1 (KFZ1)]
109926S;18523006[D3a (KFZ3)]
1099261;18523006[D3a (KFZ3)]
1099262;18523006[D3a (KFZ3)]
1099263;18523006[D3a (KFZ3)]
1099264;18523006[D3a (KFZ3)]
1099265;18523006[D3a (KFZ3)]
1099266;18523006[D3a (KFZ3)]
1099267;18523006[D3a (KFZ3)]
109926E;18523006[D3a (KFZ3)]
106465S;18523002[D10b (KFZ1)]
106465E;18523002[D10b (KFZ1)]
105244S;15431026[D2 (KFZ1)]
1052441;15431026[D2 (KFZ1)]
1052442;15431026[D2 (KFZ1)]
1052443;15431026[D2 (KFZ1)]
1052444;15431026[D2 (KFZ1)]
105244E;15431026[D2 (KFZ1)]
61880S;18383004[D20b (KFZ2)]
618801;18383004[D20b (KFZ2)]
618802;18383004[D20b (KFZ2)]
618803;18383004[D20b (KFZ2)]
61880E;18383004[D20b (KFZ2)]
61463S;15050001[D10a (KFZ1)]
614631;15050001[D10a (KFZ1)]
614632;15050001[D10a (KFZ1)]
614633;15050001[D10a (KFZ1)]
614634;15050001[D10a (KFZ1)]
614635;15050001[D10a (KFZ1)]
614636;15050001[D10a (KFZ1)]
614637;15050001[D10a (KFZ1)]
614638;15050001[D10a (KFZ1)]
614639;15050001[D10a (KFZ1)]
6146310;15050001[D10a (KFZ1)]
6146311;15050001[D10a (KFZ1)]
61463E;15050001[D10a (KFZ1)]
109926S;18523007[D3b (KFZ3)]
1099261;18523007[D3b (KFZ3)]
1099262;18523007[D3b (KFZ3)]
1099263;18523007[D3b (KFZ3)]
1099264;18523007[D3b (KFZ3)]
1099265;18523007[D3b (KFZ3)]
1099266;18523007[D3b (KFZ3)]
1099267;18523007[D3b (KFZ3)]
109926E;18523007[D3b (KFZ3)]
106465S;18523004[D9 (KFZ1)]
106465E;18523004[D9 (KFZ1)]
61834S;18364005[D20b (KFZ2)]
618341;18364005[D20b (KFZ2)]
618342;18364005[D20b (KFZ2)]
61834E;18364005[D20b (KFZ2)]
109224S;18312001[D7]
1092241;18312001[D7]
109224E;18312001[D7]
107694S;18304010[D10]
1076941;18304010[D10]
107694E;18304010[D10]
109367S;18312002[D8]
1093671;18312002[D8]
109367E;18312002[D8]
109367S;18312003[D9]
1093671;18312003[D9]
109367E;18312003[D9]
106317S;18890002[D10b (KFZ1)]
106317E;18890002[D10b (KFZ1)]
73469S;483492744[A648/11FKO-9]
734691;483492744[A648/11FKO-9]
734692;483492744[A648/11FKO-9]
734693;483492744[A648/11FKO-9]
734694;483492744[A648/11FKO-9]
734695;483492744[A648/11FKO-9]
73469E;483492744[A648/11FKO-9]
109238S;18309003[D3 (KFZ2)]
1092381;18309003[D3 (KFZ2)]
109238E;18309003[D3 (KFZ2)]
109211S;18316004[D3b]
109211E;18316004[D3b]
74678S;483492748[A66/10FRO-3]
746781;483492748[A66/10FRO-3]
746782;483492748[A66/10FRO-3]
746783;483492748[A66/10FRO-3]
746784;483492748[A66/10FRO-3]
746785;483492748[A66/10FRO-3]
746786;483492748[A66/10FRO-3]
746787;483492748[A66/10FRO-3]
746788;483492748[A66/10FRO-3]
746789;483492748[A66/10FRO-3]
7467810;483492748[A66/10FRO-3]
7467811;483492748[A66/10FRO-3]
74678E;483492748[A66/10FRO-3]
109211S;18316003[D3a]
109211E;18316003[D3a]
60494S;483492752[A66/14FRW-105]
604941;483492752[A66/14FRW-105]
604942;483492752[A66/14FRW-105]
604943;483492752[A66/14FRW-105]
604944;483492752[A66/14FRW-105]
604945;483492752[A66/14FRW-105]
604946;483492752[A66/14FRW-105]
604947;483492752[A66/14FRW-105]
604948;483492752[A66/14FRW-105]
604949;483492752[A66/14FRW-105]
6049410;483492752[A66/14FRW-105]
6049411;483492752[A66/14FRW-105]
6049412;483492752[A66/14FRW-105]
6049413;483492752[A66/14FRW-105]
60494E;483492752[A66/14FRW-105]
63968S;18532003[D3 (KFZ3)]
639681;18532003[D3 (KFZ3)]
639682;18532003[D3 (KFZ3)]
639683;18532003[D3 (KFZ3)]
639684;18532003[D3 (KFZ3)]
63968E;18532003[D3 (KFZ3)]
60729S;18891009[D9 (8)]
607291;18891009[D9 (8)]
607292;18891009[D9 (8)]
60729E;18891009[D9 (8)]
57855S;483492734[A661/3OS-105]
578551;483492734[A661/3OS-105]
578552;483492734[A661/3OS-105]
578553;483492734[A661/3OS-105]
578554;483492734[A661/3OS-105]
578555;483492734[A661/3OS-105]
578556;483492734[A661/3OS-105]
578557;483492734[A661/3OS-105]
578558;483492734[A661/3OS-105]
578559;483492734[A661/3OS-105]
5785510;483492734[A661/3OS-105]
5785511;483492734[A661/3OS-105]
5785512;483492734[A661/3OS-105]
57855E;483492734[A661/3OS-105]
60729S;18891008[D8 (8)]
607291;18891008[D8 (8)]
607292;18891008[D8 (8)]
60729E;18891008[D8 (8)]
61909S;18897005[D5 (2)]
619091;18897005[D5 (2)]
619092;18897005[D5 (2)]
619093;18897005[D5 (2)]
61909E;18897005[D5 (2)]
60768S;18887005[D10d (KFZ1)]
607681;18887005[D10d (KFZ1)]
607682;18887005[D10d (KFZ1)]
607683;18887005[D10d (KFZ1)]
607684;18887005[D10d (KFZ1)]
607685;18887005[D10d (KFZ1)]
607686;18887005[D10d (KFZ1)]
607687;18887005[D10d (KFZ1)]
607688;18887005[D10d (KFZ1)]
607689;18887005[D10d (KFZ1)]
6076810;18887005[D10d (KFZ1)]
6076811;18887005[D10d (KFZ1)]
6076812;18887005[D10d (KFZ1)]
6076813;18887005[D10d (KFZ1)]
6076814;18887005[D10d (KFZ1)]
6076815;18887005[D10d (KFZ1)]
6076816;18887005[D10d (KFZ1)]
6076817;18887005[D10d (KFZ1)]
60768E;18887005[D10d (KFZ1)]
109255S;18304016[D16]
1092551;18304016[D16]
1092552;18304016[D16]
109255E;18304016[D16]
31105S;18365020[D20a (Video)]
31105E;18365020[D20a (Video)]
61830S;18365023[D30b (Video)]
618301;18365023[D30b (Video)]
61830E;18365023[D30b (Video)]
37990S;17394004[D4]
37990E;17394004[D4]
41460S;17378002[D2]
414601;17378002[D2]
41460E;17378002[D2]
37745S;17427003[D3]
377451;17427003[D3]
37745E;17427003[D3]
31400S;18330007[D3 (KFZ3)]
314001;18330007[D3 (KFZ3)]
314002;18330007[D3 (KFZ3)]
314003;18330007[D3 (KFZ3)]
314004;18330007[D3 (KFZ3)]
314005;18330007[D3 (KFZ3)]
314006;18330007[D3 (KFZ3)]
31400E;18330007[D3 (KFZ3)]
61909S;18897004[D4 (2)]
619091;18897004[D4 (2)]
619092;18897004[D4 (2)]
619093;18897004[D4 (2)]
61909E;18897004[D4 (2)]
60985S;483492736[A661/23FRS-98]
609851;483492736[A661/23FRS-98]
609852;483492736[A661/23FRS-98]
609853;483492736[A661/23FRS-98]
609854;483492736[A661/23FRS-98]
609855;483492736[A661/23FRS-98]
609856;483492736[A661/23FRS-98]
609857;483492736[A661/23FRS-98]
609858;483492736[A661/23FRS-98]
609859;483492736[A661/23FRS-98]
6098510;483492736[A661/23FRS-98]
6098511;483492736[A661/23FRS-98]
6098512;483492736[A661/23FRS-98]
6098513;483492736[A661/23FRS-98]
6098514;483492736[A661/23FRS-98]
6098515;483492736[A661/23FRS-98]
6098516;483492736[A661/23FRS-98]
6098517;483492736[A661/23FRS-98]
6098518;483492736[A661/23FRS-98]
6098519;483492736[A661/23FRS-98]
6098520;483492736[A661/23FRS-98]
6098521;483492736[A661/23FRS-98]
6098522;483492736[A661/23FRS-98]
6098523;483492736[A661/23FRS-98]
6098524;483492736[A661/23FRS-98]
6098525;483492736[A661/23FRS-98]
6098526;483492736[A661/23FRS-98]
6098527;483492736[A661/23FRS-98]
6098528;483492736[A661/23FRS-98]
6098529;483492736[A661/23FRS-98]
6098530;483492736[A661/23FRS-98]
6098531;483492736[A661/23FRS-98]
6098532;483492736[A661/23FRS-98]
6098533;483492736[A661/23FRS-98]
60985E;483492736[A661/23FRS-98]
105931S;17403002[D2 (KFZ1)]
105931E;17403002[D2 (KFZ1)]
105719S;17375032[D8]
105719E;17375032[D8]
59253S;483492737[A5/23FKN-65]
592531;483492737[A5/23FKN-65]
592532;483492737[A5/23FKN-65]
592533;483492737[A5/23FKN-65]
592534;483492737[A5/23FKN-65]
592535;483492737[A5/23FKN-65]
592536;483492737[A5/23FKN-65]
592537;483492737[A5/23FKN-65]
592538;483492737[A5/23FKN-65]
592539;483492737[A5/23FKN-65]
5925310;483492737[A5/23FKN-65]
5925311;483492737[A5/23FKN-65]
5925312;483492737[A5/23FKN-65]
5925313;483492737[A5/23FKN-65]
5925314;483492737[A5/23FKN-65]
5925315;483492737[A5/23FKN-65]
5925316;483492737[A5/23FKN-65]
5925317;483492737[A5/23FKN-65]
5925318;483492737[A5/23FKN-65]
5925319;483492737[A5/23FKN-65]
5925320;483492737[A5/23FKN-65]
5925321;483492737[A5/23FKN-65]
5925322;483492737[A5/23FKN-65]
5925323;483492737[A5/23FKN-65]
59253E;483492737[A5/23FKN-65]
105190S;15427005[D5]
1051901;15427005[D5]
1051902;15427005[D5]
1051903;15427005[D5]
1051904;15427005[D5]
1051905;15427005[D5]
1051906;15427005[D5]
1051907;15427005[D5]
1051908;15427005[D5]
1051909;15427005[D5]
10519010;15427005[D5]
105190E;15427005[D5]
74059S;18891006[D6 (2)]
74059E;18891006[D6 (2)]
105743S;17400005[D5]
1057431;17400005[D5]
1057432;17400005[D5]
105743E;17400005[D5]
106584S;18457005[D5 (KFZ3)]
1065841;18457005[D5 (KFZ3)]
106584E;18457005[D5 (KFZ3)]
41780S;483492741[B44/104FSN-34]
417801;483492741[B44/104FSN-34]
417802;483492741[B44/104FSN-34]
417803;483492741[B44/104FSN-34]
417804;483492741[B44/104FSN-34]
417805;483492741[B44/104FSN-34]
41780E;483492741[B44/104FSN-34]
37779S;17397003[D3]
377791;17397003[D3]
37779E;17397003[D3]
61880S;18384005[D20c (KFZ2)]
618801;18384005[D20c (KFZ2)]
618802;18384005[D20c (KFZ2)]
618803;18384005[D20c (KFZ2)]
61880E;18384005[D20c (KFZ2)]
61824S;18308001[D1 (KFZ1)]
618241;18308001[D1 (KFZ1)]
618242;18308001[D1 (KFZ1)]
618243;18308001[D1 (KFZ1)]
618244;18308001[D1 (KFZ1)]
618245;18308001[D1 (KFZ1)]
618246;18308001[D1 (KFZ1)]
61824E;18308001[D1 (KFZ1)]
109388S;18237008[D8]
1093881;18237008[D8]
1093882;18237008[D8]
109388E;18237008[D8]
106423S;18897002[D2 (1)]
1064231;18897002[D2 (1)]
1064232;18897002[D2 (1)]
1064233;18897002[D2 (1)]
1064234;18897002[D2 (1)]
1064235;18897002[D2 (1)]
1064236;18897002[D2 (1)]
1064237;18897002[D2 (1)]
106423E;18897002[D2 (1)]
74678S;483492746[A66/10FRO-1]
746781;483492746[A66/10FRO-1]
746782;483492746[A66/10FRO-1]
746783;483492746[A66/10FRO-1]
746784;483492746[A66/10FRO-1]
746785;483492746[A66/10FRO-1]
746786;483492746[A66/10FRO-1]
746787;483492746[A66/10FRO-1]
746788;483492746[A66/10FRO-1]
746789;483492746[A66/10FRO-1]
7467810;483492746[A66/10FRO-1]
7467811;483492746[A66/10FRO-1]
74678E;483492746[A66/10FRO-1]
106587S;18457009[D9 (KFZ5)]
1065871;18457009[D9 (KFZ5)]
1065872;18457009[D9 (KFZ5)]
1065873;18457009[D9 (KFZ5)]
1065874;18457009[D9 (KFZ5)]
106587E;18457009[D9 (KFZ5)]
59253S;483492738[A5/23FKN-66]
592531;483492738[A5/23FKN-66]
592532;483492738[A5/23FKN-66]
592533;483492738[A5/23FKN-66]
592534;483492738[A5/23FKN-66]
592535;483492738[A5/23FKN-66]
592536;483492738[A5/23FKN-66]
592537;483492738[A5/23FKN-66]
592538;483492738[A5/23FKN-66]
592539;483492738[A5/23FKN-66]
5925310;483492738[A5/23FKN-66]
5925311;483492738[A5/23FKN-66]
5925312;483492738[A5/23FKN-66]
5925313;483492738[A5/23FKN-66]
5925314;483492738[A5/23FKN-66]
5925315;483492738[A5/23FKN-66]
5925316;483492738[A5/23FKN-66]
5925317;483492738[A5/23FKN-66]
5925318;483492738[A5/23FKN-66]
5925319;483492738[A5/23FKN-66]
5925320;483492738[A5/23FKN-66]
5925321;483492738[A5/23FKN-66]
5925322;483492738[A5/23FKN-66]
5925323;483492738[A5/23FKN-66]
59253E;483492738[A5/23FKN-66]
106664S;18384013[D50b (KFZ5)]
1066641;18384013[D50b (KFZ5)]
1066642;18384013[D50b (KFZ5)]
106664E;18384013[D50b (KFZ5)]
61699S;17382007[D7 (4)]
